0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00437245 0.0532711 0.322155 1.04094 2.28578 3.68052 4.51517 4.83871 4.41253 3.61285 2.70771 1.8605 1.13632 0.663473 0.384227 0.184981 0.10991 0.0489492 0.0288389 0.0408113 0.0924379 0.200376 0.298633 0.471714 0.638851 0.793628 0.901185 0.981315 0.920507 0.794993 0.650925 0.474121 0.331558 0.225377 0.19711 0.242861 0.435388 0.764606 1.17202 1.7252 2.21378 2.58118 2.702 2.55481 2.23555 1.73308 1.19513 0.781598 0.528994 0.452063 0.459283 0.596583 0.75798 0.914484 0.987576 0.997797 0.889027 0.801309 0.653977 0.576332 0.566107 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000441843 0.003428 0.0691094 0.340345 1.03773 2.18197 3.68479 4.47177 4.83445 4.47165 3.66262 2.76197 1.77854 1.15441 0.6668 0.37393 0.181986 0.10059 0.0638409 0.0574962 0.09167 0.123795 0.195158 0.293741 0.412779 0.630067 0.839702 0.908983 0.93117 0.898933 0.79412 0.605659 0.452961 0.327746 0.23601 0.205324 0.259381 0.450689 0.779099 1.17938 1.77089 2.23195 2.55401 2.68513 2.55888 2.19075 1.66468 1.21756 0.801768 0.553232 0.444586 0.490967 0.613795 0.757399 0.908232 0.981233 0.981032 0.907573 0.816143 0.663071 0.61009 0.603848 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00307821 0.052406 0.309036 1.0309 2.31376 3.65847 4.65428 4.92143 4.32832 3.49236 2.58415 1.86264 1.20505 0.661018 0.406212 0.205212 0.101033 0.0592759 0.0580245 0.0754029 0.115624 0.192384 0.293323 0.461137 0.641098 0.781401 0.858288 0.956187 0.918495 0.81322 0.646507 0.469388 0.311316 0.241845 0.213598 0.271831 0.467856 0.782447 1.23656 1.74969 2.21341 2.49378 2.60853 2.54024 2.15276 1.69369 1.22337 0.843594 0.580456 0.460787 0.492479 0.617214 0.7783 0.8887 0.966811 0.972207 0.885867 0.795682 0.681783 0.581293 0.575865 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000257742 0.00433747 0.0487792 0.297121 1.02559 2.26648 3.78338 4.62249 4.76387 4.36412 3.61188 2.66919 1.80477 1.15552 0.697215 0.392445 0.197237 0.0940161 0.0563352 0.0402787 0.066121 0.11066 0.170137 0.305257 0.468514 0.636483 0.782109 0.939159 0.953348 0.89734 0.779011 0.618993 0.503781 0.343728 0.21437 0.2059 0.276571 0.480802 0.811088 1.24035 1.70919 2.17868 2.49172 2.64565 2.47587 2.20063 1.72744 1.25588 0.821215 0.552726 0.45239 0.45388 0.600854 0.783821 0.915696 1.00503 0.985427 0.882678 0.758752 0.683993 0.608402 0.581785 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00349796 0.0521398 0.304314 1.03946 2.36253 3.63493 4.62903 4.81728 4.36236 3.53225 2.63037 1.84935 1.15315 0.698859 0.361936 0.208611 0.127363 0.0617892 0.0637031 0.0657702 0.110213 0.208563 0.335604 0.453732 0.634439 0.769567 0.894125 0.93665 0.909355 0.767879 0.634699 0.446855 0.330447 0.275571 0.230349 0.311195 0.487073 0.811079 1.22232 1.74828 2.19185 2.48739 2.6101 2.42773 2.11211 1.72289 1.20673 0.852443 0.593053 0.495783 0.521335 0.613489 0.763769 0.89217 0.981976 0.982383 0.89178 0.797833 0.682477 0.616531 0.621054 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000349796 0.060192 0.313504 1.03305 2.32622 3.62509 4.50122 4.75986 4.50885 3.63009 2.71631 1.85545 1.18927 0.658622 0.337509 0.204073 0.0781577 0.0558565 0.0440755 0.0666314 0.113975 0.196574 0.316815 0.443239 0.636523 0.798324 0.90906 0.915854 0.893255 0.803554 0.642213 0.498016 0.331782 0.226239 0.190391 0.274388 0.461508 0.780256 1.2028 1.68777 2.18056 2.55332 2.66362 2.60444 2.22204 1.71656 1.20397 0.809062 0.524225 0.432495 0.443244 0.585834 0.768306 0.915708 0.991928 1.03662 0.933779 0.824049 0.674428 0.580005 0.579498 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00346298 0.0597928 0.310113 1.05239 2.20488 3.69441 4.60857 4.93049 4.31492 3.62253 2.61182 1.84475 1.1746 0.716839 0.341914 0.190439 0.113188 0.057532 0.0501998 0.0723408 0.10639 0.170927 0.300985 0.440877 0.606664 0.801263 0.922761 0.944499 0.946609 0.809125 0.653298 0.463876 0.315341 0.227744 0.196686 0.289551 0.475928 0.772273 1.23273 1.74149 2.18964 2.60045 2.60591 2.4857 2.12523 1.72045 1.20846 0.825227 0.550623 0.43591 0.486742 0.621279 0.793215 0.92224 0.98978 0.997014 0.900104 0.793695 0.651433 0.578132 0.580032 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00685601 0.0546686 0.293635 1.0297 2.30585 3.62479 4.55529 4.8815 4.48921 3.58615 2.69205 1.80816 1.12537 0.675691 0.370593 0.179524 0.0970637 0.0454785 0.0477237 0.0619905 0.117074 0.206177 0.34608 0.478882 0.609222 0.750649 0.846711 0.970096 0.954096 0.82477 0.627038 0.456969 0.329732 0.232157 0.223418 0.261447 0.444436 0.736423 1.18144 1.78913 2.21716 2.58541 2.66085 2.50148 2.18231 1.68292 1.22949 0.827991 0.568501 0.442404 0.474975 0.581809 0.747001 0.905987 0.995318 0.986411 0.917806 0.803753 0.675306 0.58949 0.594382 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000699593 0.0602586 0.327828 1.06327 2.30329 3.57584 4.56987 4.79366 4.49385 3.60155 2.6322 1.79358 1.13805 0.710601 0.39235 0.208391 0.110193 0.065448 0.0571331 0.0963268 0.136838 0.21402 0.351029 0.49045 0.603456 0.741938 0.84418 0.906387 0.87476 0.767426 0.635682 0.460274 0.343664 0.2482 0.235552 0.318354 0.502738 0.786877 1.2535 1.75095 2.21103 2.48943 2.61227 2.4599 2.06531 1.68558 1.25172 0.858191 0.603839 0.491205 0.50163 0.61788 0.765346 0.878016 0.994319 0.966401 0.915574 0.8231 0.680588 0.642616 0.64557 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00125927 0.0326082 0.318416 1.0758 2.30608 3.63711 4.5313 4.78608 4.44821 3.65306 2.61841 1.87101 1.19443 0.705928 0.364968 0.198395 0.0769529 0.0363486 0.0363499 0.05475 0.118507 0.202375 0.318749 0.460522 0.662593 0.755792 0.915332 0.94893 0.90412 0.766332 0.632462 0.486662 0.320839 0.233435 0.194897 0.25948 0.436307 0.745982 1.23292 1.69934 2.22053 2.61181 2.72529 2.56564 2.15775 1.66572 1.19285 0.815664 0.565686 0.467805 0.475302 0.600861 0.760242 0.920116 0.960412 0.960032 0.897375 0.805657 0.690802 0.610979 0.603821 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00251853 0.0621552 0.320825 1.05447 2.29619 3.58775 4.56093 4.832 4.40256 3.64223 2.73606 1.85081 1.11566 0.64587 0.371928 0.22118 0.0845719 0.0448972 0.0467002 0.0720537 0.139412 0.214035 0.333208 0.479552 0.645024 0.758691 0.865208 0.886875 0.882414 0.814104 0.646631 0.458298 0.331045 0.26416 0.214053 0.265734 0.453934 0.77217 1.22481 1.70559 2.20159 2.58006 2.63985 2.55203 2.18755 1.69781 1.19314 0.819858 0.567553 0.467254 0.492282 0.583701 0.768736 0.889153 1.00026 0.990469 0.891241 0.800418 0.691922 0.612323 0.620525 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0036029 0.0623881 0.322536 0.97993 2.3833 3.62683 4.64049 4.78331 4.36412 3.54267 2.69855 1.84877 1.15994 0.694087 0.388536 0.19766 0.112444 0.0523174 0.0442736 0.0778589 0.127449 0.20646 0.34442 0.459488 0.625803 0.777517 0.858364 0.929862 0.8767 0.782698 0.625795 0.470157 0.325889 0.260712 0.212982 0.279914 0.467416 0.764765 1.19913 1.738 2.22412 2.59339 2.6729 2.52395 2.16771 1.64533 1.20641 0.812688 0.590936 0.462132 0.463644 0.610543 0.775457 0.878424 0.97268 0.989106 0.945586 0.794791 0.676058 0.598817 0.600375 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00164404 0.040494 0.31287 1.03794 2.30655 3.69479 4.66396 4.82372 4.28935 3.59663 2.67523 1.81896 1.18935 0.656127 0.394924 0.200508 0.0983572 0.0451536 0.0426228 0.0552603 0.127634 0.189223 0.313727 0.462632 0.634452 0.82224 0.89415 0.91436 0.885229 0.810393 0.644337 0.485344 0.316558 0.234764 0.211365 0.279491 0.467837 0.801557 1.24247 1.73536 2.18194 2.51969 2.63168 2.4939 2.14294 1.67483 1.26062 0.849204 0.590772 0.478703 0.507892 0.591944 0.771735 0.896629 0.970407 0.953083 0.887567 0.771499 0.663542 0.589259 0.593605 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0037778 0.0495777 0.277505 1.07587 2.35716 3.64254 4.56692 4.83306 4.36838 3.67186 2.67401 1.80197 1.14328 0.661889 0.362432 0.20128 0.098304 0.0571388 0.0399651 0.0647335 0.0964154 0.182021 0.280495 0.410642 0.606813 0.817872 0.940927 1.00033 0.981444 0.821874 0.642235 0.449655 0.317273 0.2214 0.183855 0.259401 0.430237 0.772879 1.19054 1.74366 2.22818 2.63752 2.65005 2.52819 2.12204 1.6801 1.24263 0.834133 0.522036 0.441296 0.486313 0.590991 0.755398 0.93237 0.998533 0.987743 0.923647 0.795846 0.653604 0.530265 0.540108 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00374282 0.0523727 0.331948 1.05257 2.25901 3.59094 4.66923 4.8558 4.38945 3.61269 2.6716 1.83681 1.16503 0.711571 0.376866 0.146816 0.083686 0.0407084 0.0435968 0.0691671 0.107824 0.182707 0.298965 0.433193 0.618575 0.786347 0.898717 1.01449 0.980198 0.830342 0.608032 0.44198 0.322034 0.225834 0.215215 0.278183 0.437447 0.711802 1.15316 1.71507 2.23368 2.5871 2.71118 2.60079 2.23995 1.69852 1.16665 0.767454 0.528288 0.441199 0.481387 0.582742 0.770112 0.908781 0.972955 0.998775 0.954257 0.815926 0.66124 0.556963 0.53825 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00384776 0.042191 0.318226 0.991805 2.37009 3.6879 4.54216 4.71084 4.48698 3.73156 2.70245 1.8253 1.14527 0.624048 0.328776 0.203246 0.0889839 0.0566087 0.0324541 0.0517358 0.103291 0.16781 0.286728 0.433053 0.601425 0.785218 0.949998 1.00723 0.993998 0.841555 0.662292 0.456672 0.29875 0.191796 0.163588 0.246204 0.419647 0.750543 1.21551 1.75357 2.19573 2.58474 2.7383 2.61433 2.20836 1.69773 1.15289 0.799258 0.528174 0.432934 0.46329 0.586167 0.782126 0.912793 0.977306 0.985964 0.902965 0.784909 0.642218 0.560226 0.526397 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00276339 0.0412261 0.336479 1.08025 2.32656 3.63441 4.51809 4.78871 4.41746 3.65956 2.70907 1.81764 1.1108 0.644741 0.35101 0.205745 0.116962 0.075655 0.0586023 0.0782257 0.141386 0.20066 0.302991 0.426346 0.608166 0.798744 0.890728 0.950176 0.897663 0.771706 0.651173 0.502189 0.343333 0.242157 0.220306 0.26775 0.447759 0.786644 1.2083 1.72891 2.2121 2.51337 2.65959 2.50601 2.15723 1.70212 1.23278 0.830683 0.577305 0.451443 0.487376 0.58622 0.77165 0.925749 0.977768 1.00222 0.893809 0.782512 0.656825 0.596887 0.594917 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0079054 0.0476146 0.318733 1.04517 2.29758 3.54974 4.54274 4.87993 4.49564 3.69311 2.68294 1.79178 1.14735 0.671176 0.355338 0.175132 0.0951678 0.0435978 0.0450164 0.0654991 0.113404 0.210531 0.324507 0.473782 0.637768 0.773634 0.87433 0.887862 0.944776 0.801262 0.673218 0.464403 0.3267 0.230278 0.194079 0.254238 0.413969 0.714124 1.1905 1.70592 2.23137 2.65593 2.77338 2.61542 2.16343 1.64383 1.21172 0.809245 0.528345 0.429924 0.453294 0.626264 0.793535 0.901369 0.949967 0.971394 0.919183 0.785419 0.680864 0.584522 0.577623 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000552304 0.00272841 0.0531713 0.307388 1.08257 2.27436 3.53836 4.54799 4.82902 4.51188 3.7097 2.69871 1.84118 1.19238 0.658325 0.334821 0.159697 0.080284 0.0397167 0.0351779 0.0486259 0.0970475 0.165604 0.301043 0.456526 0.605784 0.792421 0.911973 0.983968 0.972675 0.837798 0.679761 0.483927 0.316312 0.197372 0.162093 0.232477 0.409153 0.716586 1.18424 1.71746 2.22458 2.59955 2.76778 2.62257 2.21964 1.70958 1.19281 0.800404 0.518771 0.405192 0.443612 0.568647 0.740319 0.934947 1.01862 1.01624 0.918231 0.80935 0.657835 0.563877 0.549695 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00559674 0.060192 0.313187 1.01625 2.29564 3.62666 4.53958 4.89265 4.44025 3.65541 2.71443 1.8192 1.15863 0.663513 0.373739 0.167157 0.0815775 0.0351518 0.0275348 0.0435544 0.0824942 0.163248 0.295531 0.441925 0.659764 0.845881 0.922825 0.986412 0.922651 0.839403 0.641851 0.485597 0.30459 0.208358 0.180137 0.238023 0.403513 0.72497 1.20921 1.71513 2.26653 2.59767 2.74133 2.57895 2.1777 1.69175 1.21189 0.806115 0.546174 0.429046 0.456469 0.594743 0.740111 0.898339 0.986221 0.987535 0.921026 0.812626 0.644188 0.567882 0.573069 
