1	-1	-1	0
2	-0.92	-0.96	0.04
3	-0.92	-0.946667	0.0266667
4	-0.92	-0.94	0.02
5	-0.92	-0.936	0.016
6	-0.92	-0.933333	0.0133333
7	-0.92	-0.931429	0.0114286
8	-0.92	-0.93	0.01
9	-0.92	-0.928889	0.00888889
10	-0.92	-0.928	0.008
11	-0.92	-0.927273	0.00727273
12	-0.92	-0.926667	0.00666667
13	-0.92	-0.926154	0.00615385
14	-0.92	-0.925714	0.00571429
15	-0.92	-0.925333	0.00533333
16	-0.92	-0.925	0.005
17	-0.92	-0.924706	0.00470588
18	-0.92	-0.924444	0.00444444
19	-0.92	-0.924211	0.00421053
20	-1	-0.928	0.00550598
21	-1	-0.931429	0.00625969
22	-1	-0.934545	0.00673324
23	-1	-0.937391	0.00703513
24	-1	-0.94	0.00722315
25	-1	-0.9424	0.00733212
26	-1	-0.944615	0.00738462
27	-1	-0.946667	0.007396
28	-1	-0.948571	0.00737711
29	-1	-0.950345	0.00733577
30	-1	-0.952	0.00727774
31	-1	-0.953548	0.00720735
32	-1	-0.955	0.00712786
33	-1	-0.956364	0.00704179
34	-1	-0.957647	0.00695105
35	-1	-0.958857	0.00685714
36	-1	-0.96	0.00676123
37	-1	-0.961081	0.00666423
38	-1	-0.962105	0.00656685
39	-1	-0.963077	0.00646963
40	-1	-0.964	0.00637302
41	-0.92	-0.962927	0.0063076
42	-0.92	-0.961905	0.00623986
43	-0.92	-0.96093	0.00617046
44	-0.92	-0.96	0.00609994
45	-0.92	-0.959111	0.00602874
46	-0.92	-0.958261	0.00595721
47	-0.92	-0.957447	0.00588565
48	-0.92	-0.956667	0.00581431
49	-0.92	-0.955918	0.00574337
50	-0.92	-0.9552	0.00567299
51	-0.92	-0.95451	0.00560332
52	-0.92	-0.953846	0.00553444
53	-0.92	-0.953208	0.00546644
54	-1	-0.954074	0.00543379
55	-1	-0.954909	0.00539904
56	-1	-0.955714	0.00536255
57	-1	-0.956491	0.00532462
58	-1	-0.957241	0.00528551
59	-1	-0.957966	0.00524546
60	-1	-0.958667	0.00520466
61	-1	-0.959344	0.00516328
62	-1	-0.96	0.00512148
63	-1	-0.960635	0.00507937
64	-1	-0.96125	0.00503706
65	-1	-0.961846	0.00499467
66	-1	-0.962424	0.00495227
67	-1	-0.962985	0.00490993
68	-1	-0.963529	0.00486772
69	-1	-0.964058	0.00482569
70	-1	-0.964571	0.00478388
71	-1	-0.96507	0.00474235
72	-1	-0.965556	0.00470112
73	-1	-0.966027	0.00466022
74	-1	-0.966486	0.00461968
75	-1	-0.966933	0.00457952
76	-1	-0.967368	0.00453976
77	-1	-0.967792	0.00450041
78	-1	-0.968205	0.00446149
79	-1	-0.968608	0.004423
80	-1	-0.969	0.00438496
81	-1	-0.969383	0.00434736
82	-1	-0.969756	0.00431022
83	-1	-0.97012	0.00427354
84	-1	-0.970476	0.00423731
85	-1	-0.970824	0.00420155
86	-1	-0.971163	0.00416624
87	-1	-0.971494	0.00413139
88	-1	-0.971818	0.004097
89	-1	-0.972135	0.00406306
90	-1	-0.972444	0.00402958
91	-1	-0.972747	0.00399654
92	-1	-0.973043	0.00396394
93	-1	-0.973333	0.00393179
94	-1	-0.973617	0.00390006
95	-1	-0.973895	0.00386877
96	-1	-0.974167	0.00383791
97	-1	-0.974433	0.00380746
98	-1	-0.974694	0.00377743
99	-1	-0.974949	0.00374781
100	-1	-0.9752	0.00371859
101	-1	-0.975446	0.00368976
102	-1	-0.975686	0.00366133
103	-1	-0.975922	0.00363329
104	-1	-0.976154	0.00360562
105	-1	-0.976381	0.00357833
106	-1	-0.976604	0.00355141
107	-1	-0.976822	0.00352485
108	-1	-0.977037	0.00349865
109	-1	-0.977248	0.0034728
110	-1	-0.977455	0.00344729
111	-1	-0.977658	0.00342213
112	-1	-0.977857	0.0033973
113	-1	-0.978053	0.0033728
114	-1	-0.978246	0.00334862
115	-1	-0.978435	0.00332476
116	-1	-0.978621	0.00330121
117	-1	-0.978803	0.00327797
118	-1	-0.978983	0.00325503
119	-1	-0.97916	0.00323239
120	-1	-0.979333	0.00321004
121	-1	-0.979504	0.00318798
122	-1	-0.979672	0.0031662
123	-1	-0.979837	0.0031447
124	-1	-0.98	0.00312348
125	-1	-0.98016	0.00310252
126	-1	-0.980317	0.00308182
127	-1	-0.980472	0.00306138
128	-1	-0.980625	0.0030412
129	-1	-0.980775	0.00302127
130	-1	-0.980923	0.00300158
131	-1	-0.981069	0.00298214
132	-1	-0.981212	0.00296293
133	-1	-0.981353	0.00294396
134	-1	-0.981493	0.00292522
135	-1	-0.98163	0.00290671
136	-1	-0.981765	0.00288842
137	-1	-0.981898	0.00287034
138	-1	-0.982029	0.00285248
139	-1	-0.982158	0.00283484
140	-1	-0.982286	0.0028174
141	-1	-0.982411	0.00280017
142	-1	-0.982535	0.00278314
143	-1	-0.982657	0.0027663
144	-1	-0.982778	0.00274966
145	-1	-0.982897	0.00273322
146	-1	-0.983014	0.00271696
147	-1	-0.983129	0.00270088
148	-1	-0.983243	0.00268499
149	-1	-0.983356	0.00266928
150	-1	-0.983467	0.00265375
151	-1	-0.983576	0.00263839
152	-1	-0.983684	0.0026232
153	-1	-0.983791	0.00260818
154	-1	-0.983896	0.00259333
155	-1	-0.984	0.00257863
156	-1	-0.984103	0.0025641
157	-1	-0.984204	0.00254973
158	-1	-0.984304	0.00253551
159	-1	-0.984403	0.00252145
160	-1	-0.9845	0.00250754
161	-1	-0.984596	0.00249377
162	-1	-0.984691	0.00248015
163	-1	-0.984785	0.00246668
