0	1.00134	0
1	1.00097	0.000366903
2	1.0003	0.000703629
3	0.999798	0.000705121
4	0.999513	0.00061596
5	0.999647	0.000520479
6	0.99975	0.000451847
7	0.999758	0.000391388
8	0.999914	0.000378831
9	0.999799	0.000357739
10	0.99965	0.000356337
11	0.99965	0.00032529
12	0.999669	0.000299799
13	0.999605	0.000284792
14	0.999588	0.000265651
15	0.99957	0.000249174
16	0.999483	0.000249616
17	0.999489	0.000235421
18	0.999611	0.000253638
19	0.999617	0.000240696
20	0.999597	0.000229787
21	0.999657	0.000227071
22	0.999646	0.000217241
23	0.99961	0.00021105
24	0.999723	0.000231754
25	0.999784	0.000230721
26	0.999782	0.000222014
27	0.999816	0.000216566
28	0.999868	0.000215306
29	0.999889	0.000209044
30	0.999863	0.000203756
31	0.999835	0.000199321
32	0.99983	0.000193256
33	0.999868	0.000191302
34	0.999839	0.000188039
35	0.999923	0.000201414
36	0.999916	0.000196018
37	0.999931	0.000191374
38	0.999927	0.000186454
39	0.999935	0.000181905
40	0.999917	0.000178349
41	0.99996	0.000179305
42	0.99995	0.000175332
43	1	0.000179025
44	1.00003	0.000177815
45	1.00004	0.000173912
46	1	0.000172966
47	1.00003	0.000172003
48	1.00002	0.000168788
49	1.00001	0.000166126
50	0.999982	0.00016489
51	1.00008	0.00018745
52	0.999995	0.00020128
53	1.00001	0.000197846
54	0.99997	0.000197602
55	0.999976	0.00019412
56	0.99997	0.000190763
57	0.999957	0.000187894
58	0.999951	0.000184809
59	0.999943	0.000181861
60	0.999911	0.000181766
61	0.999903	0.000178963
62	0.999938	0.000179601
63	0.999944	0.000176873
64	0.999924	0.000175329
65	0.999959	0.000176128
66	0.999966	0.000173636
67	0.999947	0.000172143
68	0.999963	0.000170347
69	0.999904	0.000177673
70	0.99991	0.000175232
71	0.999872	0.000176835
72	0.999886	0.000174989
73	0.999851	0.000176127
74	0.999837	0.000174346
75	0.999853	0.000172754
76	0.999856	0.000170519
77	0.999859	0.000168343
78	0.999892	0.000169555
79	0.999886	0.000167535
80	0.999887	0.000165458
81	0.999885	0.000163441
82	0.999871	0.000162056
83	0.999851	0.000161339
84	0.999848	0.000159457
85	0.999845	0.000157637
86	0.999845	0.000155814
87	0.999848	0.000154075
88	0.999845	0.000152372
89	0.999843	0.000150679
90	0.999835	0.000149219
91	0.999855	0.000148871
92	0.999855	0.000147262
93	0.999857	0.00014571
94	0.999849	0.000144403
95	0.999839	0.000143238
96	0.999838	0.000141756
97	0.999853	0.000141048
98	0.999854	0.000139625
99	0.999871	0.000139157
