1	1.0004	0
2	1.00003	0.000368318
3	0.999755	0.000349065
4	0.999705	0.000251809
5	0.999919	0.000289649
6	0.999858	0.000244414
7	0.999809	0.000212259
8	0.99978	0.000186078
9	0.999803	0.00016576
10	0.99985	0.000155334
11	0.999897	0.000148204
12	0.999852	0.000142412
13	0.999858	0.00013114
14	0.999869	0.000121863
15	0.999863	0.000113623
16	0.999839	0.000108858
17	0.999838	0.000102263
18	0.999833	9.65531e-05
19	0.999813	9.33331e-05
20	0.999844	9.35975e-05
21	0.999855	8.97681e-05
22	0.999837	8.74832e-05
23	0.999827	8.42092e-05
24	0.999802	8.42706e-05
25	0.999785	8.25843e-05
26	0.999831	9.15597e-05
27	0.999846	8.93196e-05
28	0.999833	8.69962e-05
29	0.999858	8.74019e-05
30	0.999869	8.52471e-05
31	0.999875	8.2658e-05
32	0.999883	8.04649e-05
33	0.999876	7.83527e-05
34	0.999871	7.61449e-05
35	0.999891	7.64184e-05
36	0.999909	7.64589e-05
37	0.999915	7.46407e-05
38	0.999904	7.35364e-05
39	0.999915	7.24067e-05
40	0.999922	7.09824e-05
41	0.999936	7.06164e-05
42	0.999925	6.97228e-05
43	0.999945	7.09617e-05
44	0.999953	6.97078e-05
45	0.99995	6.8183e-05
46	0.999957	6.70415e-05
47	0.99997	6.68497e-05
48	0.999979	6.59914e-05
49	0.999976	6.468e-05
50	0.999968	6.38731e-05
51	0.999968	6.26087e-05
52	0.999987	6.42782e-05
53	0.999994	6.34159e-05
54	0.99999	6.2354e-05
55	0.999991	6.12309e-05
56	1.00001	6.22407e-05
57	1.00001	6.1218e-05
58	1	6.05828e-05
59	1.00001	5.98593e-05
60	1	5.93841e-05
61	1.00001	5.92764e-05
62	1.00002	5.86606e-05
63	1.00001	5.80041e-05
64	1.00001	5.70911e-05
65	1.00002	5.64748e-05
66	1.00002	5.56503e-05
67	1.00002	5.48202e-05
68	1.00003	5.49516e-05
69	1.00002	5.5151e-05
70	1.00002	5.44294e-05
71	1.00002	5.36711e-05
72	1.00001	5.30125e-05
73	1.00002	5.24177e-05
74	1.00002	5.17049e-05
75	1.00002	5.1249e-05
76	1.00002	5.092e-05
77	1.00001	5.10945e-05
78	1	5.08444e-05
79	1	5.01967e-05
80	0.999997	4.9665e-05
81	0.999996	4.90594e-05
82	0.999993	4.85441e-05
83	0.999993	4.79604e-05
84	0.999988	4.75833e-05
85	0.999983	4.72974e-05
86	0.999984	4.6758e-05
87	0.999981	4.63628e-05
88	0.999986	4.61699e-05
89	0.999989	4.57436e-05
90	0.999987	4.52858e-05
91	0.999985	4.481e-05
92	0.999985	4.43262e-05
93	0.999994	4.47118e-05
94	0.999992	4.4263e-05
95	0.999998	4.42226e-05
96	0.999992	4.41117e-05
97	0.999998	4.40515e-05
98	0.999998	4.35997e-05
99	0.999988	4.42938e-05
100	0.999986	4.39113e-05
