1 0.95 0.95 0
2 0.95 0.95 0
3 0.95 0.95 1.49012e-08
4 0.95 0.95 2.68635e-08
5 0.95 0.95 4.1349e-08
6 0.95 0.95 5.69047e-08
7 0.950001 0.95 7.41858e-08
8 0.950001 0.95 9.28338e-08
9 0.950001 0.95 1.12666e-07
10 0.950001 0.95 1.33571e-07
11 0.950002 0.950001 1.5567e-07
12 0.950002 0.950001 1.78943e-07
13 0.950002 0.950001 2.03225e-07
14 0.950003 0.950001 2.28483e-07
15 0.950003 0.950001 2.54689e-07
16 0.950004 0.950001 2.81832e-07
17 0.950004 0.950001 3.09862e-07
18 0.950005 0.950002 3.38744e-07
19 0.950005 0.950002 3.685e-07
20 0.950006 0.950002 3.99055e-07
21 0.950006 0.950002 4.30405e-07
22 0.950007 0.950002 4.62531e-07
23 0.950008 0.950003 4.95411e-07
24 0.950008 0.950003 5.29031e-07
25 0.950009 0.950003 5.63394e-07
26 0.95001 0.950003 5.98449e-07
27 0.950011 0.950004 6.34196e-07
28 0.950011 0.950004 6.70638e-07
29 0.950012 0.950004 7.0775e-07
30 0.950013 0.950004 7.45515e-07
31 0.950014 0.950005 7.83929e-07
32 0.950015 0.950005 8.22984e-07
33 0.950016 0.950005 8.62662e-07
34 0.950017 0.950006 9.02957e-07
35 0.950018 0.950006 9.43862e-07
36 0.950019 0.950007 9.85369e-07
37 0.95002 0.950007 1.02746e-06
38 0.950022 0.950007 1.07014e-06
39 0.950023 0.950008 1.11339e-06
40 0.950024 0.950008 1.15721e-06
41 0.950025 0.950008 1.20159e-06
42 0.950026 0.950009 1.24652e-06
43 0.950028 0.950009 1.292e-06
44 0.950029 0.95001 1.33803e-06
45 0.95003 0.95001 1.38458e-06
46 0.950032 0.950011 1.43167e-06
47 0.950033 0.950011 1.47928e-06
48 0.950035 0.950012 1.52741e-06
49 0.950036 0.950012 1.57605e-06
50 0.950038 0.950013 1.62519e-06
51 0.950039 0.950013 1.67484e-06
52 0.950041 0.950014 1.72499e-06
53 0.950043 0.950014 1.77563e-06
54 0.950044 0.950015 1.82676e-06
55 0.950046 0.950015 1.87838e-06
56 0.950048 0.950016 1.93047e-06
57 0.950049 0.950017 1.98304e-06
58 0.950051 0.950017 2.03608e-06
59 0.950053 0.950018 2.08959e-06
60 0.950055 0.950018 2.14357e-06
61 0.950057 0.950019 2.198e-06
62 0.950058 0.95002 2.2529e-06
63 0.95006 0.95002 2.30824e-06
64 0.950062 0.950021 2.36404e-06
65 0.950064 0.950022 2.42028e-06
66 0.950066 0.950022 2.47697e-06
67 0.950068 0.950023 2.5341e-06
68 0.950071 0.950024 2.59166e-06
69 0.950073 0.950024 2.64967e-06
70 0.950075 0.950025 2.7081e-06
71 0.950077 0.950026 2.76696e-06
72 0.950079 0.950027 2.82625e-06
73 0.950082 0.950027 2.88596e-06
74 0.950084 0.950028 2.9461e-06
75 0.950086 0.950029 3.00665e-06
76 0.950088 0.95003 3.06762e-06
77 0.950091 0.95003 3.129e-06
78 0.950093 0.950031 3.19079e-06
79 0.950096 0.950032 3.25299e-06
80 0.950098 0.950033 3.3156e-06
81 0.950101 0.950034 3.37862e-06
82 0.950103 0.950035 3.44203e-06
83 0.950106 0.950035 3.50585e-06
84 0.950108 0.950036 3.57006e-06
85 0.950111 0.950037 3.63467e-06
86 0.950114 0.950038 3.69968e-06
87 0.950116 0.950039 3.76508e-06
88 0.950119 0.95004 3.83086e-06
89 0.950122 0.950041 3.89704e-06
90 0.950125 0.950042 3.9636e-06
91 0.950128 0.950043 4.03055e-06
92 0.95013 0.950044 4.09788e-06
93 0.950133 0.950045 4.16559e-06
94 0.950136 0.950046 4.23368e-06
95 0.950139 0.950047 4.30215e-06
96 0.950142 0.950048 4.371e-06
97 0.950145 0.950049 4.44022e-06
98 0.950148 0.95005 4.50982e-06
99 0.950151 0.950051 4.57979e-06
100 0.950154 0.950052 4.65013e-06
101 0.950158 0.950053 4.72083e-06
102 0.950161 0.950054 4.79191e-06
103 0.950164 0.950055 4.86335e-06
104 0.950167 0.950056 4.93515e-06
105 0.95017 0.950057 5.00732e-06
106 0.950174 0.950058 5.07986e-06
107 0.950177 0.950059 5.15275e-06
108 0.950181 0.95006 5.226e-06
109 0.950184 0.950061 5.29961e-06
110 0.950187 0.950063 5.37359e-06
111 0.950191 0.950064 5.44793e-06
112 0.950194 0.950065 5.52263e-06
113 0.950198 0.950066 5.59769e-06
114 0.950201 0.950067 5.67312e-06
115 0.950205 0.950069 5.7489e-06
116 0.950209 0.95007 5.82504e-06
117 0.950212 0.950071 5.90154e-06
118 0.950216 0.950072 5.97839e-06
119 0.95022 0.950073 6.05559e-06
120 0.950224 0.950075 6.13315e-06
121 0.950227 0.950076 6.21105e-06
122 0.950231 0.950077 6.28931e-06
123 0.950235 0.950078 6.36791e-06
124 0.950239 0.95008 6.44686e-06
125 0.950243 0.950081 6.52615e-06
126 0.950247 0.950082 6.60579e-06
127 0.950251 0.950084 6.68577e-06
128 0.950255 0.950085 6.7661e-06
129 0.950259 0.950086 6.84677e-06
130 0.950263 0.950088 6.92778e-06
131 0.950267 0.950089 7.00915e-06
132 0.950271 0.950091 7.09085e-06
133 0.950276 0.950092 7.1729e-06
134 0.95028 0.950093 7.25529e-06
135 0.950284 0.950095 7.33802e-06
136 0.950288 0.950096 7.42109e-06
137 0.950293 0.950098 7.5045e-06
138 0.950297 0.950099 7.58825e-06
139 0.950302 0.9501 7.67235e-06
140 0.950306 0.950102 7.75678e-06
141 0.950311 0.950103 7.84156e-06
142 0.950315 0.950105 7.92668e-06
143 0.95032 0.950106 8.01214e-06
144 0.950324 0.950108 8.09794e-06
145 0.950329 0.950109 8.18408e-06
146 0.950333 0.950111 8.27057e-06
147 0.950338 0.950113 8.35739e-06
148 0.950343 0.950114 8.44456e-06
149 0.950348 0.950116 8.53206e-06
150 0.950352 0.950117 8.6199e-06
151 0.950357 0.950119 8.70808e-06
152 0.950362 0.95012 8.79659e-06
153 0.950367 0.950122 8.88544e-06
154 0.950372 0.950124 8.97463e-06
155 0.950377 0.950125 9.06415e-06
156 0.950382 0.950127 9.154e-06
157 0.950387 0.950129 9.24419e-06
158 0.950392 0.95013 9.33471e-06
159 0.950397 0.950132 9.42556e-06
160 0.950402 0.950134 9.51675e-06
161 0.950407 0.950135 9.60827e-06
162 0.950413 0.950137 9.70012e-06
163 0.950418 0.950139 9.7923e-06
164 0.950423 0.950141 9.88481e-06
165 0.950428 0.950142 9.97765e-06
166 0.950434 0.950144 1.00708e-05
167 0.950439 0.950146 1.01643e-05
168 0.950444 0.950148 1.02581e-05
169 0.95045 0.950149 1.03523e-05
170 0.950455 0.950151 1.04468e-05
171 0.950461 0.950153 1.05416e-05
172 0.950466 0.950155 1.06367e-05
173 0.950472 0.950157 1.07322e-05
174 0.950478 0.950158 1.0828e-05
175 0.950483 0.95016 1.09241e-05
176 0.950489 0.950162 1.10205e-05
177 0.950495 0.950164 1.11173e-05
178 0.950501 0.950166 1.12144e-05
179 0.950506 0.950168 1.13119e-05
180 0.950512 0.95017 1.14096e-05
181 0.950518 0.950172 1.15077e-05
182 0.950524 0.950174 1.16062e-05
183 0.95053 0.950176 1.17049e-05
184 0.950536 0.950178 1.1804e-05
185 0.950542 0.95018 1.19034e-05
186 0.950548 0.950181 1.20032e-05
187 0.950554 0.950183 1.21033e-05
188 0.95056 0.950185 1.22037e-05
189 0.950566 0.950187 1.23045e-05
190 0.950573 0.95019 1.24055e-05
191 0.950579 0.950192 1.2507e-05
192 0.950585 0.950194 1.26087e-05
193 0.950592 0.950196 1.27108e-05
194 0.950598 0.950198 1.28133e-05
195 0.950604 0.9502 1.29161e-05
196 0.950611 0.950202 1.30192e-05
197 0.950617 0.950204 1.31227e-05
198 0.950624 0.950206 1.32265e-05
199 0.95063 0.950208 1.33306e-05
200 0.950637 0.95021 1.34351e-05
201 0.950644 0.950213 1.354e-05
202 0.95065 0.950215 1.36452e-05
203 0.950657 0.950217 1.37507e-05
204 0.950664 0.950219 1.38566e-05
205 0.95067 0.950221 1.39628e-05
206 0.950677 0.950224 1.40694e-05
207 0.950684 0.950226 1.41763e-05
208 0.950691 0.950228 1.42835e-05
209 0.950698 0.95023 1.43911e-05
210 0.950705 0.950233 1.4499e-05
211 0.950712 0.950235 1.46073e-05
212 0.950719 0.950237 1.47159e-05
213 0.950726 0.950239 1.48249e-05
214 0.950733 0.950242 1.49342e-05
215 0.95074 0.950244 1.50438e-05
216 0.950748 0.950246 1.51538e-05
217 0.950755 0.950249 1.52642e-05
218 0.950762 0.950251 1.53749e-05
219 0.95077 0.950253 1.54859e-05
220 0.950777 0.950256 1.55973e-05
221 0.950784 0.950258 1.5709e-05
222 0.950792 0.950261 1.5821e-05
223 0.950799 0.950263 1.59334e-05
224 0.950807 0.950265 1.60462e-05
225 0.950814 0.950268 1.61592e-05
226 0.950822 0.95027 1.62727e-05
227 0.95083 0.950273 1.63864e-05
228 0.950837 0.950275 1.65005e-05
229 0.950845 0.950278 1.6615e-05
230 0.950853 0.95028 1.67298e-05
231 0.950861 0.950283 1.68449e-05
232 0.950868 0.950285 1.69604e-05
233 0.950876 0.950288 1.70762e-05
234 0.950884 0.95029 1.71923e-05
235 0.950892 0.950293 1.73088e-05
236 0.9509 0.950295 1.74256e-05
237 0.950908 0.950298 1.75428e-05
238 0.950916 0.950301 1.76603e-05
239 0.950924 0.950303 1.77782e-05
240 0.950932 0.950306 1.78964e-05
241 0.950941 0.950309 1.80149e-05
242 0.950949 0.950311 1.81338e-05
243 0.950957 0.950314 1.8253e-05
244 0.950966 0.950316 1.83726e-05
245 0.950974 0.950319 1.84925e-05
246 0.950982 0.950322 1.86128e-05
247 0.950991 0.950325 1.87334e-05
248 0.950999 0.950327 1.88544e-05
249 0.951008 0.95033 1.89758e-05
250 0.951016 0.950333 1.90975e-05
251 0.951025 0.950336 1.92195e-05
252 0.951034 0.950338 1.93419e-05
253 0.951042 0.950341 1.94646e-05
254 0.951051 0.950344 1.95877e-05
255 0.95106 0.950347 1.97112e-05
256 0.951069 0.95035 1.9835e-05
257 0.951078 0.950352 1.99591e-05
258 0.951087 0.950355 2.00837e-05
259 0.951096 0.950358 2.02085e-05
260 0.951105 0.950361 2.03337e-05
261 0.951114 0.950364 2.04593e-05
262 0.951123 0.950367 2.05852e-05
263 0.951132 0.95037 2.07115e-05
264 0.951141 0.950373 2.08381e-05
265 0.95115 0.950375 2.0965e-05
266 0.951159 0.950378 2.10923e-05
267 0.951169 0.950381 2.122e-05
268 0.951178 0.950384 2.1348e-05
269 0.951187 0.950387 2.14764e-05
270 0.951197 0.95039 2.16051e-05
271 0.951206 0.950393 2.17341e-05
272 0.951216 0.950396 2.18635e-05
273 0.951225 0.950399 2.19933e-05
274 0.951235 0.950402 2.21234e-05
275 0.951245 0.950406 2.22539e-05
276 0.951254 0.950409 2.23847e-05
277 0.951264 0.950412 2.25159e-05
278 0.951274 0.950415 2.26474e-05
279 0.951284 0.950418 2.27793e-05
280 0.951293 0.950421 2.29115e-05
281 0.951303 0.950424 2.30441e-05
282 0.951313 0.950427 2.3177e-05
283 0.951323 0.95043 2.33103e-05
284 0.951333 0.950434 2.34439e-05
285 0.951343 0.950437 2.35779e-05
286 0.951353 0.95044 2.37123e-05
287 0.951364 0.950443 2.3847e-05
288 0.951374 0.950447 2.3982e-05
289 0.951384 0.95045 2.41174e-05
290 0.951394 0.950453 2.42532e-05
291 0.951405 0.950456 2.43893e-05
292 0.951415 0.95046 2.45258e-05
293 0.951425 0.950463 2.46626e-05
