1 1.55 1.55 0
2 1.54985 1.54992 5.43434e-05
3 1.54939 1.54974 0.000150778
4 1.54862 1.54946 0.000268778
5 1.54754 1.54908 0.000405023
6 1.54616 1.54859 0.000557333
7 1.54448 1.548 0.000724153
8 1.54249 1.54732 0.000904298
9 1.54019 1.54652 0.00109683
10 1.53759 1.54563 0.00130097
11 1.53469 1.54464 0.00151604
12 1.53148 1.54354 0.00174142
13 1.52798 1.54234 0.00197656
14 1.52417 1.54104 0.00222093
15 1.52007 1.53965 0.00247412
16 1.51567 1.53815 0.00273577
17 1.51098 1.53655 0.00300554
18 1.506 1.53485 0.00328313
19 1.50071 1.53306 0.00356831
20 1.49514 1.53116 0.00386086
21 1.48927 1.52917 0.00416059
22 1.4831 1.52707 0.00446734
23 1.47665 1.52488 0.00478092
24 1.4699 1.52259 0.00510118
25 1.46285 1.5202 0.00542797
26 1.45552 1.51771 0.00576111
27 1.4479 1.51513 0.00610048
28 1.43998 1.51244 0.00644593
29 1.43178 1.50966 0.0067973
30 1.42329 1.50678 0.00715446
31 1.41452 1.5038 0.00751725
32 1.40546 1.50073 0.00788552
33 1.39613 1.49756 0.00825914
34 1.38651 1.4943 0.00863796
35 1.37662 1.49093 0.00902183
36 1.36645 1.48748 0.00941059
37 1.35601 1.48392 0.00980408
38 1.34531 1.48027 0.0102022
39 1.33433 1.47653 0.0106047
40 1.3231 1.4727 0.0110115
41 1.31161 1.46877 0.0114224
42 1.29986 1.46475 0.0118372
43 1.28786 1.46063 0.0122559
44 1.27563 1.45643 0.0126781
45 1.26315 1.45213 0.0131037
46 1.25044 1.44775 0.0135326
47 1.2375 1.44327 0.0139644
48 1.22434 1.43871 0.0143991
49 1.21097 1.43407 0.0148364
50 1.19739 1.42933 0.0152762
51 1.18361 1.42451 0.0157181
52 1.16964 1.41961 0.016162
53 1.15548 1.41463 0.0166077
54 1.14116 1.40956 0.0170548
55 1.12666 1.40442 0.0175032
56 1.11202 1.3992 0.0179526
57 1.09723 1.3939 0.0184027
58 1.0823 1.38853 0.0188533
59 1.06726 1.38308 0.0193041
60 1.0521 1.37757 0.0197548
61 1.03685 1.37198 0.0202052
62 1.0215 1.36633 0.0206549
63 1.00609 1.36061 0.0211038
64 0.990614 1.35483 0.0215513
65 0.975093 1.34899 0.0219974
66 0.959539 1.34309 0.0224415
67 0.943967 1.33713 0.0228836
68 0.928391 1.33112 0.0233231
69 0.912828 1.32506 0.0237599
70 0.897291 1.31895 0.0241936
71 0.881797 1.31279 0.0246238
72 0.866361 1.30659 0.0250503
73 0.851 1.30035 0.0254727
74 0.83573 1.29407 0.0258907
75 0.820566 1.28776 0.026304
76 0.805525 1.28141 0.0267122
77 0.790624 1.27504 0.0271151
78 0.775878 1.26864 0.0275123
79 0.761303 1.26222 0.0279035
80 0.746915 1.25577 0.0282884
81 0.732731 1.24932 0.0286666
82 0.718766 1.24285 0.029038
83 0.705034 1.23637 0.0294022
84 0.691552 1.22988 0.029759
85 0.678334 1.22339 0.030108
86 0.665393 1.2169 0.030449
87 0.652743 1.21042 0.0307818
88 0.640399 1.20394 0.0311061
89 0.628371 1.19747 0.0314216
90 0.616673 1.19102 0.0317283
91 0.605315 1.18459 0.0320258
92 0.594309 1.17817 0.032314
93 0.583663 1.17178 0.0325927
94 0.573388 1.16541 0.0328618
95 0.563491 1.15907 0.033121
96 0.55398 1.15277 0.0333704
97 0.544861 1.1465 0.0336097
98 0.536141 1.14028 0.0338389
99 0.527824 1.13409 0.0340579
100 0.519915 1.12795 0.0342666
101 0.512416 1.12185 0.034465
102 0.505331 1.11581 0.0346531
103 0.498661 1.10982 0.0348308
104 0.492407 1.10388 0.0349982
105 0.486568 1.098 0.0351552
106 0.481143 1.09218 0.0353019
107 0.476131 1.08643 0.0354384
108 0.471529 1.08073 0.0355647
109 0.467333 1.0751 0.0356808
110 0.46354 1.06954 0.035787
111 0.460145 1.06405 0.0358832
112 0.457143 1.05864 0.0359697
113 0.454528 1.05329 0.0360465
114 0.452291 1.04802 0.0361137
115 0.450428 1.04282 0.0361716
116 0.448928 1.0377 0.0362203
117 0.447785 1.03266 0.03626
118 0.446988 1.0277 0.0362908
119 0.44653 1.02281 0.0363129
120 0.4464 1.01801 0.0363266
121 0.446588 1.01329 0.0363321
122 0.447084 1.00865 0.0363295
123 0.447878 1.00409 0.0363191
124 0.448959 0.999609 0.036301
125 0.450316 0.995215 0.0362756
126 0.451937 0.990903 0.0362431
127 0.453811 0.986674 0.0362036
128 0.455927 0.982528 0.0361574
129 0.458273 0.978464 0.0361048
130 0.460839 0.974482 0.036046
131 0.463612 0.970582 0.0359811
132 0.466581 0.966764 0.0359106
133 0.469734 0.963027 0.0358345
134 0.473061 0.95937 0.0357531
135 0.476549 0.955794 0.0356667
136 0.480188 0.952297 0.0355755
137 0.483967 0.948878 0.0354797
138 0.487875 0.945538 0.0353795
139 0.491902 0.942274 0.0352752
140 0.496036 0.939087 0.0351669
141 0.500268 0.935975 0.0350549
142 0.504589 0.932937 0.0349395
143 0.508987 0.929972 0.0348207
144 0.513455 0.92708 0.0346988
145 0.517982 0.924258 0.034574
146 0.522559 0.921507 0.0344465
147 0.527178 0.918824 0.0343165
148 0.531831 0.91621 0.0341841
149 0.536508 0.913661 0.0340495
150 0.541203 0.911178 0.0339129
151 0.545908 0.908759 0.0337745
152 0.550616 0.906403 0.0336344
153 0.555319 0.904108 0.0334927
154 0.560011 0.901874 0.0333497
155 0.564687 0.899698 0.0332054
156 0.56934 0.897581 0.03306
157 0.573965 0.89552 0.0329136
158 0.578555 0.893513 0.0327664
159 0.583106 0.891561 0.0326184
160 0.587613 0.889662 0.0324698
161 0.59207 0.887813 0.0323207
162 0.596476 0.886015 0.0321712
163 0.600825 0.884265 0.0320214
164 0.605113 0.882563 0.0318713
165 0.609337 0.880907 0.0317212
166 0.613494 0.879296 0.031571
167 0.617581 0.877729 0.0314208
168 0.621596 0.876204 0.0312707
169 0.625536 0.874721 0.0311208
170 0.629399 0.873278 0.0309712
171 0.633184 0.871874 0.0308219
172 0.636887 0.870508 0.030673
173 0.640508 0.869178 0.0305245
174 0.644045 0.867884 0.0303765
175 0.647496 0.866625 0.030229
176 0.65086 0.865399 0.0300821
177 0.654138 0.864206 0.0299358
178 0.657328 0.863043 0.0297902
179 0.66043 0.861911 0.0296452
180 0.663443 0.860809 0.029501
181 0.666368 0.859735 0.0293576
182 0.669204 0.858688 0.0292149
183 0.671952 0.857667 0.0290731
184 0.674611 0.856672 0.0289321
185 0.677182 0.855702 0.028792
186 0.679664 0.854756 0.0286528
187 0.682059 0.853832 0.0285144
188 0.684368 0.852931 0.028377
189 0.68659 0.852051 0.0282405
190 0.688727 0.851191 0.0281049
191 0.690779 0.850351 0.0279703
192 0.692749 0.84953 0.0278367
193 0.694637 0.848728 0.027704
194 0.696443 0.847943 0.0275723
195 0.69817 0.847175 0.0274416
196 0.699816 0.846423 0.0273119
197 0.701385 0.845687 0.0271832
198 0.702878 0.844965 0.0270555
199 0.704295 0.844259 0.0269288
200 0.705638 0.843566 0.026803
201 0.706909 0.842886 0.0266783
202 0.708108 0.842218 0.0265546
203 0.709237 0.841563 0.0264319
204 0.710299 0.84092 0.0263101
205 0.711294 0.840288 0.0261894
206 0.712224 0.839666 0.0260696
207 0.71309 0.839054 0.0259508
208 0.713891 0.838453 0.0258331
209 0.71463 0.83786 0.0257162
210 0.715309 0.837277 0.0256004
211 0.715929 0.836702 0.0254855
212 0.716489 0.836134 0.0253716
213 0.716994 0.835575 0.0252587
214 0.717443 0.835023 0.0251467
215 0.717838 0.834478 0.0250356
216 0.718181 0.83394 0.0249255
217 0.718472 0.833408 0.0248163
218 0.718713 0.832881 0.0247081
219 0.718906 0.832361 0.0246007
220 0.71905 0.831846 0.0244943
221 0.719149 0.831336 0.0243888
222 0.719202 0.830831 0.0242841
223 0.71921 0.83033 0.0241804
224 0.719175 0.829834 0.0240775
225 0.719097 0.829342 0.0239756
226 0.718977 0.828854 0.0238744
227 0.718816 0.828369 0.0237742
228 0.718616 0.827887 0.0236748
229 0.718377 0.827409 0.0235762
230 0.7181 0.826934 0.0234785
231 0.717787 0.826462 0.0233816
