1	1.39226	1.39226	0
2	1.39223	1.39225	7.87908e-06
3	1.39204	1.39218	5.53454e-05
4	1.39206	1.39215	4.85503e-05
5	1.39211	1.39214	3.96196e-05
6	1.39213	1.39214	3.30504e-05
7	1.39223	1.39215	3.05274e-05
8	1.39217	1.39215	2.68298e-05
9	1.3921	1.39215	2.44283e-05
10	1.39215	1.39215	2.19861e-05
11	1.39221	1.39215	2.07487e-05
12	1.39218	1.39216	1.91498e-05
13	1.39216	1.39216	1.7679e-05
14	1.3922	1.39216	1.67446e-05
15	1.39229	1.39217	1.76763e-05
16	1.3922	1.39217	1.66963e-05
17	1.39227	1.39218	1.66191e-05
18	1.39221	1.39218	1.57948e-05
19	1.39211	1.39217	1.53384e-05
20	1.39206	1.39217	1.55741e-05
21	1.39208	1.39217	1.53415e-05
22	1.39218	1.39217	1.46704e-05
23	1.39222	1.39217	1.42346e-05
24	1.39213	1.39217	1.37125e-05
25	1.39217	1.39217	1.31677e-05
26	1.39227	1.39217	1.32873e-05
27	1.39216	1.39217	1.28045e-05
28	1.39213	1.39217	1.24368e-05
29	1.39206	1.39217	1.26081e-05
30	1.39207	1.39216	1.26096e-05
31	1.39209	1.39216	1.24446e-05
32	1.39211	1.39216	1.21387e-05
33	1.39229	1.39216	1.2436e-05
34	1.39228	1.39217	1.25712e-05
35	1.39228	1.39217	1.26296e-05
36	1.39237	1.39217	1.34151e-05
37	1.39227	1.39218	1.32909e-05
38	1.39222	1.39218	1.29861e-05
39	1.39208	1.39218	1.28832e-05
40	1.39203	1.39217	1.3056e-05
41	1.3919	1.39217	1.42752e-05
42	1.3919	1.39216	1.52443e-05
43	1.39205	1.39216	1.50944e-05
44	1.39209	1.39216	1.48327e-05
45	1.39209	1.39215	1.45788e-05
46	1.39224	1.39216	1.43691e-05
47	1.39227	1.39216	1.42631e-05
48	1.39229	1.39216	1.42202e-05
49	1.39226	1.39216	1.40685e-05
50	1.39222	1.39216	1.38391e-05
