1	2.13841	2.13841	0
2	2.33774	2.23808	0.0704727
3	2.07958	2.18524	0.0637827
4	2.24553	2.20031	0.0495855
5	2.22548	2.20535	0.0399231
6	2.17947	2.20104	0.0335015
7	2.22931	2.20507	0.028958
8	2.06325	2.18735	0.0302826
9	2.06803	2.17409	0.0296783
10	2.15828	2.17251	0.0267525
11	2.26124	2.18057	0.0255078
12	2.20459	2.18258	0.0234605
13	2.17364	2.18189	0.0216659
14	2.33367	2.19273	0.0226692
15	2.0584	2.18377	0.0228584
16	2.0297	2.17414	0.0233703
17	2.24017	2.17803	0.022316
18	2.26999	2.18314	0.0216531
19	2.17574	2.18275	0.020517
20	2.08264	2.17774	0.0200925
21	2.12318	2.17514	0.019303
22	2.03193	2.16863	0.0194924
23	2.27201	2.17313	0.0191561
24	2.22731	2.17539	0.0184905
25	2.3172	2.18106	0.0186006
26	2.13936	2.17946	0.0179542
27	2.22512	2.18115	0.0173687
28	2.13435	2.17948	0.0168286
29	2.18024	2.1795	0.0162484
30	2.04299	2.17495	0.0163315
31	2.20374	2.17588	0.0158311
32	2.10858	2.17378	0.0154754
33	2.10181	2.1716	0.0151593
34	1.99372	2.16636	0.0155902
35	2.3149	2.17061	0.0157118
36	2.10801	2.16887	0.0153712
37	2.02709	2.16504	0.0154261
38	2.25277	2.16735	0.0151919
39	2.13054	2.1664	0.0148316
40	2.15658	2.16616	0.0144629
41	2.2102	2.16723	0.01415
42	2.21568	2.16838	0.01386
43	1.93569	2.16297	0.0145558
44	2.14019	2.16246	0.0142342
45	2.09395	2.16093	0.013999
46	2.09668	2.15954	0.0137642
47	2.11982	2.15869	0.0134973
48	2.51664	2.16615	0.0151366
49	2.09028	2.1646	0.0149067
50	2.05376	2.16238	0.0147725
