1	-5.01308	-5.01308	0
2	-4.98982	-5.00145	0.00822192
3	-5.04837	-5.01709	0.0138977
4	-5.00244	-5.01343	0.0108949
5	-5.0106	-5.01286	0.00873052
6	-5.02194	-5.01438	0.0074054
7	-5.01311	-5.01419	0.00634971
8	-5.02947	-5.0161	0.00583589
9	-5.0386	-5.0186	0.00569776
10	-5.03235	-5.01998	0.00529131
11	-4.98351	-5.01666	0.00575601
12	-5.02279	-5.01717	0.00529897
13	-5.02665	-5.0179	0.00494128
14	-5.01642	-5.0178	0.00458947
15	-5.03546	-5.01898	0.00443207
16	-5.04324	-5.02049	0.00440685
17	-5.00467	-5.01956	0.00424481
18	-5.00826	-5.01893	0.00405512
19	-5.02036	-5.01901	0.00384239
20	-5.03543	-5.01983	0.00373695
21	-5.02218	-5.01994	0.00356068
22	-5.04728	-5.02118	0.0036092
23	-5.02476	-5.02134	0.00345562
24	-5.01699	-5.02116	0.00331638
25	-4.96845	-5.01905	0.00379525
26	-5.03112	-5.01951	0.00367758
27	-5.00218	-5.01887	0.00359695
28	-5.02498	-5.01909	0.00347509
29	-5.01286	-5.01888	0.00336189
30	-5.03473	-5.0194	0.00329112
31	-5.04096	-5.0201	0.00325756
32	-5.02329	-5.0202	0.00315729
33	-5.03424	-5.02062	0.00309014
34	-5.06919	-5.02205	0.00331294
35	-4.994	-5.02125	0.00331379
36	-5.01778	-5.02115	0.00322315
37	-5.0578	-5.02215	0.00328465
38	-5.01779	-5.02203	0.00320021
39	-5.01926	-5.02196	0.00311895
40	-5.02546	-5.02205	0.0030422
41	-5.01875	-5.02197	0.00296906
42	-5.04123	-5.02243	0.00293358
43	-5.05552	-5.02319	0.00296458
44	-5.02666	-5.02327	0.00289825
45	-5.01759	-5.02315	0.0028366
46	-5.03522	-5.02341	0.00278706
47	-5.01844	-5.0233	0.00272977
48	-4.9581	-5.02195	0.00299189
49	-5.03453	-5.0222	0.00294184
50	-5.02635	-5.02229	0.00288417
