1	1.1082	1.1082	0
2	1.09407	1.10114	0.00499638
3	1.13284	1.1117	0.00924925
4	1.10243	1.10939	0.00722185
5	1.10714	1.10894	0.00579147
6	1.11488	1.10993	0.00491036
7	1.11042	1.11	0.00420939
8	1.11993	1.11124	0.00386184
9	1.12513	1.11278	0.00372864
10	1.12125	1.11363	0.00345058
11	1.08854	1.11135	0.00381706
12	1.11491	1.11165	0.00351049
13	1.11783	1.11212	0.00327251
14	1.11166	1.11209	0.00303893
15	1.12188	1.11274	0.0029056
16	1.12842	1.11372	0.00288455
17	1.10284	1.11308	0.00278494
18	1.10618	1.1127	0.00265648
19	1.11431	1.11278	0.00251802
20	1.12457	1.11337	0.00246013
21	1.11521	1.11346	0.00234454
22	1.1326	1.11433	0.0023939
23	1.11748	1.11447	0.00229374
24	1.11169	1.11435	0.00220109
25	1.07911	1.11294	0.00252438
26	1.12087	1.11325	0.00244566
27	1.10269	1.11286	0.0023861
28	1.11754	1.11302	0.00230674
29	1.10822	1.11286	0.00223313
30	1.12326	1.1132	0.00218545
31	1.12829	1.11369	0.00216844
32	1.11501	1.11373	0.00210107
33	1.12267	1.114	0.00205477
34	1.14652	1.11496	0.00220577
35	1.09752	1.11446	0.00219828
36	1.11132	1.11437	0.00213895
37	1.13901	1.11504	0.00218233
38	1.11252	1.11497	0.00212591
39	1.11304	1.11492	0.00207198
40	1.11683	1.11497	0.00202073
41	1.11318	1.11493	0.00197191
42	1.12806	1.11524	0.00194959
43	1.13814	1.11577	0.00197564
44	1.11788	1.11582	0.00193132
45	1.11206	1.11574	0.00189021
46	1.1233	1.1159	0.00185626
47	1.11158	1.11581	0.00181904
48	1.07268	1.11491	0.00199075
49	1.12218	1.11506	0.00195564
50	1.11649	1.11509	0.00191674
