1 2.1 2.1 0
2 2.09998 2.09999 6.9295e-06
3 2.09992 2.09997 1.92264e-05
4 2.09982 2.09993 3.42782e-05
5 2.09969 2.09988 5.167e-05
6 2.09951 2.09982 7.11342e-05
7 2.09929 2.09975 9.24846e-05
8 2.09904 2.09966 0.000115584
9 2.09874 2.09956 0.000140328
10 2.09841 2.09944 0.000166635
11 2.09803 2.09931 0.000194439
12 2.09762 2.09917 0.000223689
13 2.09716 2.09902 0.000254343
14 2.09666 2.09885 0.000286369
15 2.09612 2.09867 0.00031974
16 2.09554 2.09847 0.000354435
17 2.09492 2.09826 0.000390441
18 2.09425 2.09804 0.000427745
19 2.09354 2.0978 0.000466343
20 2.09278 2.09755 0.000506229
21 2.09197 2.09729 0.000547405
22 2.09112 2.09701 0.000589872
23 2.09023 2.09671 0.000633636
24 2.08928 2.0964 0.000678705
25 2.08828 2.09608 0.000725088
26 2.08724 2.09574 0.000772798
27 2.08614 2.09538 0.000821847
28 2.08499 2.09501 0.000872246
29 2.08379 2.09462 0.000924009
30 2.08253 2.09422 0.000977156
31 2.08122 2.0938 0.00103171
32 2.07985 2.09337 0.00108769
33 2.07842 2.09291 0.0011451
34 2.07694 2.09244 0.00120397
35 2.07539 2.09196 0.00126432
36 2.07378 2.09145 0.00132617
37 2.07211 2.09093 0.00138955
38 2.07037 2.09039 0.0014545
39 2.06856 2.08983 0.00152103
40 2.06669 2.08925 0.00158919
41 2.06475 2.08865 0.00165901
42 2.06273 2.08803 0.00173051
43 2.06064 2.0874 0.00180373
44 2.05847 2.08674 0.0018787
45 2.05623 2.08606 0.00195547
46 2.05391 2.08536 0.00203406
47 2.0515 2.08464 0.00211452
48 2.04901 2.0839 0.00219688
49 2.04644 2.08314 0.00228119
50 2.04378 2.08235 0.00236749
51 2.04102 2.08154 0.00245582
52 2.03818 2.0807 0.00254623
53 2.03523 2.07985 0.00263876
54 2.0322 2.07896 0.00273346
55 2.02906 2.07806 0.00283037
56 2.02581 2.07712 0.00292953
57 2.02247 2.07616 0.003031
58 2.01901 2.07518 0.00313482
59 2.01545 2.07417 0.00324104
60 2.01177 2.07313 0.00334971
61 2.00798 2.07206 0.00346087
62 2.00407 2.07096 0.00357457
63 2.00004 2.06984 0.00369086
64 1.99588 2.06868 0.00380979
65 1.9916 2.06749 0.0039314
66 1.98719 2.06628 0.00405575
67 1.98265 2.06503 0.00418287
68 1.97798 2.06375 0.00431282
69 1.97316 2.06244 0.00444564
70 1.96821 2.06109 0.00458138
71 1.96312 2.05971 0.00472008
72 1.95788 2.0583 0.00486179
73 1.9525 2.05685 0.00500655
74 1.94696 2.05536 0.0051544
75 1.94128 2.05384 0.00530537
76 1.93544 2.05228 0.00545951
77 1.92944 2.05069 0.00561686
78 1.92329 2.04905 0.00577745
79 1.91697 2.04738 0.00594132
80 1.91049 2.04567 0.00610849
