1	-3.34946	-3.34946	0
2	-3.34705	-3.34826	0.000851869
3	-3.34818	-3.34823	0.000568319
4	-3.3478	-3.34812	0.000436384
5	-3.34776	-3.34805	0.00035511
6	-3.34761	-3.34798	0.000303303
7	-3.34892	-3.34811	0.000288661
8	-3.3486	-3.34817	0.000259082
9	-3.34881	-3.34824	0.00023992
10	-3.34779	-3.3482	0.000220116
11	-3.34978	-3.34834	0.000242739
12	-3.34992	-3.34847	0.000255789
13	-3.34653	-3.34832	0.000276525
14	-3.34617	-3.34817	0.000296589
15	-3.34712	-3.3481	0.000285017
16	-3.34957	-3.34819	0.000281645
17	-3.34685	-3.34811	0.00027586
18	-3.34962	-3.3482	0.000272881
19	-3.34803	-3.34819	0.000258658
20	-3.34818	-3.34819	0.000245725
21	-3.35011	-3.34828	0.000250473
22	-3.34997	-3.34836	0.000250641
23	-3.34912	-3.34839	0.000241928
24	-3.34679	-3.34832	0.00024089
25	-3.34936	-3.34836	0.000234769
26	-3.34968	-3.34842	0.000231133
27	-3.34862	-3.34842	0.000222691
28	-3.3483	-3.34842	0.000214782
29	-3.349	-3.34844	0.000208315
30	-3.34799	-3.34842	0.000201909
31	-3.34892	-3.34844	0.000196028
32	-3.34874	-3.34845	0.000190129
33	-3.34791	-3.34843	0.000185072
34	-3.34828	-3.34843	0.000179685
35	-3.34804	-3.34842	0.0001749
36	-3.34923	-3.34844	0.000171504
37	-3.34878	-3.34845	0.000167111
38	-3.34788	-3.34843	0.000163372
39	-3.34917	-3.34845	0.000160274
40	-3.34849	-3.34845	0.00015627
41	-3.34864	-3.34846	0.000152522
42	-3.34843	-3.34846	0.000148891
43	-3.34844	-3.34846	0.000145429
44	-3.34734	-3.34843	0.000144341
45	-3.35146	-3.3485	0.000156071
46	-3.34622	-3.34845	0.000160351
47	-3.34813	-3.34844	0.000157084
48	-3.34766	-3.34843	0.000154662
49	-3.34798	-3.34842	0.000151767
50	-3.34672	-3.34838	0.000152462
