1	0.0345466	0.0345466	0
2	0.0346841	0.0346154	4.86263e-05
3	0.041111	0.0367806	0.00176818
4	0.0393778	0.0374299	0.00144043
5	0.0396946	0.0378828	0.00122148
6	0.0393089	0.0381205	0.00104077
7	0.0383261	0.0381499	0.000892502
8	0.0375825	0.038079	0.000783752
9	0.0392382	0.0382078	0.000707174
10	0.0389499	0.038282	0.000640339
11	0.036333	0.0381048	0.000606144
12	0.0366813	0.0379862	0.000567121
13	0.0357149	0.0378115	0.00054975
14	0.039903	0.0379608	0.000530393
15	0.0423161	0.0382512	0.000568982
16	0.036287	0.0381284	0.000546504
17	0.0359248	0.0379988	0.000529506
18	0.0384002	0.0380211	0.000500559
19	0.035728	0.0379004	0.000488547
20	0.0405343	0.0380321	0.000481542
21	0.0380839	0.0380346	0.000458618
22	0.0346173	0.0378793	0.00046333
23	0.0334075	0.0376848	0.000482256
24	0.0323919	0.0374643	0.000510102
25	0.0338979	0.0373216	0.000509255
26	0.0331732	0.0371621	0.000514056
27	0.0320873	0.0369741	0.000528262
28	0.0376829	0.0369994	0.000510001
29	0.0368565	0.0369945	0.000492439
30	0.0331491	0.0368663	0.000492424
31	0.0404666	0.0369825	0.000490043
32	0.03743	0.0369964	0.000474929
33	0.037017	0.0369971	0.000460538
34	0.0386479	0.0370456	0.000449545
35	0.0365088	0.0370303	0.000436962
36	0.0383229	0.0370662	0.000426297
37	0.0391652	0.0371229	0.000418533
38	0.037245	0.0371261	0.000407531
39	0.037692	0.0371406	0.00039734
40	0.0379784	0.0371616	0.000387958
41	0.0399972	0.0372307	0.000384611
42	0.0404869	0.0373083	0.000383188
43	0.0381114	0.037327	0.000374731
44	0.0367861	0.0373147	0.000366416
45	0.0400452	0.0373753	0.000363263
46	0.0360731	0.037347	0.000356468
47	0.037208	0.0373441	0.000348896
48	0.0395709	0.0373905	0.000344698
49	0.0386532	0.0374162	0.000338625
50	0.0330148	0.0373282	0.000343103
