	2.43282e-06	0.868547
	0.28213	0.984851
	0.396368	0.875189
	0.528529	0.80982
	0.571839	0.615354
	0.383929	0.521374
	0.388154	0.449258
	0.6974	0.312521
	0.782258	0.417403
	0.929767	0.639252
	0.95095	0.897501
	0.832683	0.554727
	0.779953	0.334264
	0.762001	0.278482
	0.797372	0.259239
	0.904488	0.204978
	0.828483	0.217848
	0.725233	0.213754
	0.731316	0.114511
	0.607521	0.11932
	0.472104	0.091299
	0.419781	0.0316797
	0.311974	0.11062
	0.0944956	0.00552424
	0.00291583	0.0467232
	0.157796	0.212895
	0.133974	0.238108
	0.0280335	0.32597
	0.162098	0.421421
	0.231653	0.443057
	0.359089	0.482665
	0.35012	0.550667
	0.250499	0.64375
	0.180786	0.64016
	2.43282e-06	0.868547
