1	-7.54305	-7.54305	0
2	-7.52147	-7.53226	0.00762912
3	-7.54779	-7.53744	0.0066128
4	-7.55694	-7.54231	0.0065132
5	-7.54212	-7.54228	0.00521068
6	-7.54993	-7.54355	0.00449588
7	-7.53621	-7.5425	0.00397406
8	-7.55139	-7.54361	0.00362924
9	-7.54537	-7.54381	0.00323124
10	-7.53547	-7.54298	0.00301381
11	-7.55369	-7.54395	0.00289282
12	-7.5494	-7.5444	0.00268715
13	-7.54206	-7.54422	0.00248647
14	-7.54414	-7.54422	0.00230887
15	-7.53951	-7.5439	0.00217618
16	-7.54272	-7.54383	0.00204142
17	-7.53949	-7.54357	0.00193722
18	-7.54703	-7.54377	0.00183908
19	-7.53838	-7.54348	0.00176396
20	-7.55781	-7.5442	0.00181542
21	-7.54532	-7.54425	0.00172976
22	-7.55225	-7.54462	0.00168888
23	-7.54705	-7.54472	0.00161878
24	-7.54321	-7.54466	0.00155255
25	-7.54261	-7.54458	0.0014926
26	-7.55949	-7.54515	0.00154145
27	-7.55122	-7.54538	0.00150069
28	-7.56295	-7.546	0.00157287
29	-7.55942	-7.54647	0.00158517
30	-7.53845	-7.5462	0.00155466
31	-7.53399	-7.5458	0.00155363
32	-7.53926	-7.5456	0.00151846
33	-7.53401	-7.54525	0.00151251
34	-7.55007	-7.54539	0.00147466
35	-7.54689	-7.54543	0.00143315
36	-7.54503	-7.54542	0.00139339
37	-7.54917	-7.54552	0.0013594
38	-7.5616	-7.54595	0.00138793
39	-7.56251	-7.54637	0.00141581
40	-7.55252	-7.54653	0.00138874
41	-7.53912	-7.54634	0.00136657
42	-7.53983	-7.54619	0.00134281
43	-7.54992	-7.54628	0.00131438
44	-7.55936	-7.54657	0.00131773
45	-7.55571	-7.54678	0.001304
46	-7.54013	-7.54663	0.00128364
47	-7.5345	-7.54637	0.00128204
48	-7.54398	-7.54632	0.0012563
49	-7.53771	-7.54615	0.00124291
50	-7.5255	-7.54574	0.0012848
